1,2,3,4,5,6,7,8,class
0.021341,0.95732,0.47914,0.98933,0.031582,0.93684,0.46946,0.98421,M19
0.021508,0.95698,0.47899,0.98925,0.031611,0.93678,0.46945,0.98419,M19
0.021732,0.95654,0.47874,0.98913,0.032088,0.93583,0.46896,0.98396,M19
0.021285,0.95743,0.47919,0.98936,0.03074,0.93853,0.47024,0.98463,M19
0.021341,0.95732,0.47913,0.98933,0.031274,0.93746,0.46974,0.98436,M19
0.02095,0.9581,0.4795,0.98953,0.030572,0.93886,0.4704,0.98471,M19
0.020838,0.95832,0.47962,0.98958,0.031611,0.93679,0.46943,0.98419,M19
0.021341,0.95732,0.47913,0.98933,0.030656,0.9387,0.47032,0.98467,M19
0.021341,0.95732,0.47915,0.98933,0.030516,0.93897,0.47047,0.98474,M19
0.021453,0.95709,0.47902,0.98927,0.031751,0.93651,0.46928,0.98412,M19
0.021117,0.95776,0.47936,0.98944,0.031021,0.93796,0.47,0.98449,M19
0.025866,0.94827,0.47481,0.98707,0.039218,0.9216,0.46234,0.98039,M2
0.024302,0.9514,0.4763,0.98785,0.037001,0.92604,0.46439,0.9815,M2
0.027933,0.94413,0.47288,0.98603,0.0427,0.91463,0.45917,0.97865,M2
0.022877,0.95424,0.47767,0.98856,0.034558,0.93092,0.46667,0.98272,M2
0.025335,0.94933,0.47531,0.98733,0.039415,0.92121,0.46215,0.98029,M2
0.023128,0.95374,0.47741,0.98844,0.035625,0.92879,0.46566,0.98219,M2
0.022877,0.95425,0.47765,0.98856,0.035232,0.92958,0.46603,0.98238,M2
0.023156,0.95369,0.4774,0.98842,0.035625,0.92879,0.46567,0.98219,M2
0.022458,0.95508,0.47805,0.98877,0.034221,0.9316,0.46696,0.98289,M2
0.022905,0.95419,0.47762,0.98855,0.034867,0.93031,0.46636,0.98257,M2
0.022402,0.9552,0.4781,0.9888,0.034951,0.93014,0.46628,0.98252,M2
0.023268,0.95346,0.47729,0.98837,0.035092,0.92985,0.46616,0.98245,M2
0.023883,0.95223,0.4767,0.98806,0.035485,0.92907,0.4658,0.98226,M2
0.024777,0.95045,0.47584,0.98761,0.037029,0.92598,0.46436,0.98149,M2
0.024441,0.95112,0.47616,0.98778,0.03818,0.92368,0.46329,0.98091,M2
0.02405,0.9519,0.47654,0.98797,0.036551,0.92694,0.4648,0.98172,M2
0.023994,0.95201,0.47659,0.988,0.036636,0.92677,0.46473,0.98168,M2
0.025,0.95,0.47563,0.9875,0.037646,0.92475,0.46378,0.98118,M2
0.027933,0.94413,0.47285,0.98603,0.041942,0.91615,0.45983,0.97903,M2
0.023324,0.95335,0.47723,0.98834,0.035485,0.92907,0.4658,0.98226,M2
0.041034,0.91795,0.46067,0.97948,0.060245,0.87951,0.44339,0.96988,M20
0.043855,0.91231,0.45809,0.97807,0.062295,0.87541,0.44161,0.96885,M20
0.043464,0.9131,0.45844,0.97827,0.063951,0.8721,0.44014,0.96802,M20
0.040726,0.91857,0.46096,0.97964,0.058533,0.88294,0.4449,0.97073,M20
0.043128,0.91376,0.45876,0.97844,0.063081,0.87383,0.44094,0.96846,M20
0.042235,0.91555,0.4596,0.97888,0.060442,0.8791,0.44328,0.96978,M20
0.041816,0.91639,0.45997,0.97909,0.060273,0.87944,0.44342,0.96986,M20
0.042402,0.91522,0.45941,0.9788,0.059515,0.88097,0.44404,0.97024,M20
0.042123,0.91577,0.45968,0.97894,0.060554,0.87889,0.44312,0.96972,M20
0.042486,0.91504,0.45939,0.97876,0.061228,0.87753,0.44262,0.96939,M20
0.043184,0.91365,0.45874,0.97841,0.060919,0.87815,0.44288,0.96954,M20
0.042402,0.91522,0.45942,0.9788,0.059403,0.88119,0.44417,0.9703,M20
0.042374,0.91527,0.45943,0.97881,0.060638,0.87873,0.44304,0.96968,M20
0.041955,0.91611,0.45982,0.97902,0.060947,0.8781,0.4428,0.96953,M20
0.042318,0.91539,0.45948,0.97884,0.061284,0.87743,0.44248,0.96936,M20
0.042514,0.91499,0.45931,0.97874,0.06221,0.87558,0.44169,0.96889,M20
0.043436,0.91315,0.45848,0.97828,0.063053,0.87389,0.44096,0.96847,M20
0.044162,0.9117,0.45782,0.97792,0.06367,0.87266,0.44039,0.96816,M20
0.043966,0.91209,0.45799,0.97802,0.064232,0.87153,0.43993,0.96788,M20
0.043771,0.91247,0.4582,0.97811,0.064119,0.87175,0.44007,0.96794,M20
0.031089,0.93782,0.46989,0.98446,0.044244,0.91153,0.45773,0.97788,M22
0.031117,0.93777,0.46986,0.98444,0.046546,0.90693,0.45564,0.97673,M22
0.030447,0.93911,0.4705,0.98478,0.045507,0.909,0.4566,0.97725,M22
0.031089,0.93782,0.46989,0.98446,0.045114,0.90979,0.45694,0.97744,M22
0.029804,0.94039,0.47108,0.9851,0.04371,0.9126,0.45821,0.97814,M22
0.031229,0.93754,0.46975,0.98439,0.045086,0.90985,0.45695,0.97746,M22
0.030503,0.93899,0.47045,0.98475,0.044187,0.91164,0.45779,0.97791,M22
0.030978,0.93804,0.47,0.98451,0.044945,0.91013,0.4571,0.97753,M22
0.031425,0.93715,0.46961,0.98429,0.045816,0.90838,0.45635,0.97709,M22
0.031844,0.93631,0.46923,0.98408,0.045675,0.90866,0.45648,0.97716,M22
0.031369,0.93726,0.46962,0.98432,0.044384,0.91125,0.45759,0.97781,M22
0.031844,0.93631,0.46917,0.98408,0.046153,0.90772,0.45598,0.97692,M22
0.03148,0.93704,0.46954,0.98426,0.046911,0.9062,0.45533,0.97654,M22
0.031229,0.93754,0.46976,0.98439,0.045928,0.90816,0.4562,0.97704,M22
0.032486,0.93503,0.46857,0.98376,0.047332,0.90536,0.45491,0.97633,M22
0.031313,0.93738,0.46967,0.98434,0.046461,0.9071,0.4557,0.97677,M22
0.031453,0.93709,0.46959,0.98427,0.047191,0.90563,0.4551,0.9764,M22
0.031453,0.93709,0.46958,0.98427,0.046153,0.90771,0.45603,0.97692,M22
0.031704,0.93659,0.4693,0.98415,0.046405,0.90721,0.45576,0.9768,M22
0.030922,0.93815,0.47006,0.98454,0.046265,0.90749,0.45591,0.97687,M22
0.041536,0.91693,0.46024,0.97923,0.064737,0.87051,0.43951,0.96763,M23
0.037765,0.92448,0.46368,0.98112,0.062323,0.87535,0.44158,0.96884,M23
0.041536,0.91694,0.4602,0.97923,0.073552,0.8529,0.43187,0.96322,M23
0.042179,0.91565,0.45963,0.97891,0.064906,0.87019,0.43934,0.96755,M23
0.041592,0.91682,0.4602,0.9792,0.07518,0.84963,0.43054,0.96241,M23
0.041955,0.9161,0.45981,0.97902,0.063193,0.87362,0.4408,0.9684,M23
0.041816,0.91638,0.45994,0.97909,0.063979,0.87205,0.44012,0.96801,M23
0.040279,0.91946,0.46136,0.97986,0.061958,0.87608,0.4419,0.96902,M23
0.040978,0.91806,0.46073,0.97951,0.063839,0.87232,0.44026,0.96808,M23
0.040223,0.91957,0.46141,0.97989,0.063305,0.87339,0.44072,0.96835,M23
0.03933,0.92135,0.46228,0.98034,0.0612,0.87759,0.44262,0.9694,M23
0.039525,0.92096,0.46204,0.98024,0.064709,0.87059,0.43948,0.96765,M23
0.040112,0.91979,0.46154,0.97994,0.061705,0.87658,0.44214,0.96915,M23
0.035922,0.92817,0.46539,0.98204,0.053031,0.89394,0.4498,0.97348,M23
0.036425,0.92717,0.46493,0.98179,0.055024,0.88995,0.44803,0.97249,M23
0.038883,0.92225,0.46263,0.98056,0.057017,0.88597,0.44624,0.97149,M23
0.038631,0.92275,0.46287,0.98068,0.057606,0.88479,0.44572,0.9712,M23
0.037542,0.92493,0.46387,0.98123,0.055024,0.88995,0.44801,0.97249,M23
0.038212,0.92359,0.46326,0.98089,0.057045,0.88591,0.44621,0.97148,M23
0.037542,0.92493,0.46388,0.98123,0.055389,0.88922,0.44768,0.97231,M23
0.02852,0.94296,0.47229,0.98574,0.039022,0.92197,0.46251,0.98049,M24
0.027793,0.94441,0.47302,0.9861,0.038292,0.92342,0.46324,0.98085,M24
0.028547,0.9429,0.4723,0.98573,0.037731,0.92455,0.46375,0.98113,M24
0.028101,0.9438,0.47269,0.98595,0.037646,0.92472,0.46378,0.98118,M24
0.027151,0.9457,0.47359,0.98642,0.037001,0.92601,0.46438,0.9815,M24
0.027123,0.94575,0.47362,0.98644,0.037366,0.92528,0.46405,0.98132,M24
0.027905,0.94419,0.47288,0.98605,0.037843,0.92432,0.46361,0.98108,M24
0.028631,0.94273,0.47224,0.98568,0.039303,0.9214,0.46232,0.98035,M24
0.028268,0.94346,0.47257,0.98587,0.043401,0.9132,0.45855,0.9783,M24
0.028659,0.94268,0.47217,0.98567,0.038741,0.92253,0.46278,0.98063,M24
0.028352,0.9433,0.47246,0.98582,0.037843,0.92432,0.46361,0.98108,M24
0.028994,0.94201,0.47189,0.9855,0.038994,0.92202,0.4626,0.9805,M24
0.029022,0.94195,0.47184,0.98549,0.039387,0.92123,0.46221,0.98031,M24
0.027793,0.94441,0.47298,0.9861,0.037731,0.92455,0.46371,0.98113,M24
0.027486,0.94503,0.47328,0.98626,0.037702,0.9246,0.46374,0.98115,M24
0.028547,0.9429,0.4723,0.98573,0.039583,0.92084,0.46204,0.98021,M24
0.031201,0.93759,0.46984,0.9844,0.045254,0.90949,0.45689,0.97737,M24
0.027933,0.94413,0.47285,0.98603,0.037562,0.92489,0.46385,0.98122,M24
0.028631,0.94274,0.47221,0.98568,0.03832,0.92337,0.46319,0.98084,M24
0.028855,0.94229,0.47202,0.98557,0.038966,0.92207,0.46263,0.98052,M24
0.032011,0.93598,0.46902,0.98399,0.047416,0.90519,0.45484,0.97629,M25
0.031788,0.93643,0.46923,0.98411,0.046574,0.90687,0.4556,0.97671,M25
0.032179,0.93565,0.46886,0.98391,0.051458,0.8971,0.4512,0.97427,M25
0.031872,0.93626,0.46915,0.98406,0.046377,0.90726,0.45578,0.97681,M25
0.029916,0.94017,0.47098,0.98504,0.046096,0.90783,0.45604,0.97695,M25
0.031061,0.93788,0.46991,0.98447,0.045507,0.909,0.45657,0.97725,M25
0.032235,0.93554,0.46881,0.98388,0.046518,0.90698,0.45566,0.97674,M25
0.031592,0.93682,0.46942,0.9842,0.045816,0.90839,0.4563,0.97709,M25
0.03243,0.93514,0.46863,0.98378,0.047163,0.90569,0.45508,0.97642,M25
0.031816,0.93637,0.4692,0.98409,0.046995,0.90603,0.45522,0.9765,M25
0.030978,0.93805,0.46999,0.98451,0.045591,0.90884,0.4565,0.9772,M25
0.031034,0.93794,0.46994,0.98448,0.047388,0.90524,0.45487,0.97631,M25
0.031229,0.93755,0.46975,0.98439,0.046237,0.90755,0.45591,0.97688,M25
0.030112,0.93978,0.4708,0.98494,0.044721,0.91058,0.45729,0.97764,M25
0.030391,0.93922,0.47054,0.9848,0.045675,0.90867,0.45642,0.97716,M25
0.03,0.94001,0.4709,0.985,0.045282,0.90945,0.45677,0.97736,M25
0.031592,0.93682,0.46941,0.9842,0.046096,0.90783,0.45603,0.97695,M25
0.031453,0.9371,0.46955,0.98427,0.046798,0.90642,0.45541,0.9766,M25
0.031816,0.93638,0.4692,0.98409,0.046826,0.90637,0.45538,0.97659,M25
0.03162,0.93676,0.4694,0.98419,0.045956,0.9081,0.45617,0.97702,M25
0.03824,0.92351,0.46327,0.98088,0.059375,0.88126,0.4442,0.97031,M26
0.035112,0.92979,0.46616,0.98244,0.055697,0.8886,0.44744,0.97215,M26
0.035922,0.92817,0.46538,0.98204,0.057803,0.8844,0.44554,0.9711,M26
0.037849,0.9243,0.46362,0.98108,0.060049,0.87992,0.44361,0.96998,M26
0.036006,0.928,0.46534,0.982,0.058926,0.88215,0.44459,0.97054,M26
0.03852,0.92296,0.46301,0.98074,0.060723,0.87857,0.44302,0.96964,M26
0.039246,0.92151,0.46231,0.98038,0.060526,0.87898,0.44316,0.96974,M26
0.037849,0.92429,0.46369,0.98108,0.057943,0.88412,0.44553,0.97103,M26
0.040615,0.91877,0.46107,0.97969,0.062772,0.87447,0.44121,0.96861,M26
0.04081,0.91837,0.46092,0.97959,0.064428,0.87115,0.4398,0.96779,M26
0.040223,0.91956,0.4614,0.97989,0.061565,0.87689,0.44223,0.96922,M26
0.032263,0.93549,0.46878,0.98387,0.049269,0.90147,0.45316,0.97537,M26
0.035223,0.92956,0.46602,0.98239,0.051908,0.8962,0.45079,0.97405,M26
0.030642,0.93873,0.47031,0.98468,0.047163,0.90568,0.45507,0.97642,M26
0.031704,0.93661,0.46931,0.98415,0.049409,0.90118,0.45304,0.9753,M26
0.034469,0.93108,0.46673,0.98277,0.05595,0.8881,0.44719,0.97202,M26
0.033575,0.93286,0.46756,0.98321,0.052329,0.89534,0.45041,0.97384,M26
0.032291,0.93544,0.46876,0.98385,0.052722,0.89456,0.45006,0.97364,M26
0.03352,0.93298,0.46761,0.98324,0.054266,0.89147,0.44868,0.97287,M26
0.033966,0.93208,0.46719,0.98302,0.054153,0.8917,0.44878,0.97292,M26
0.031927,0.93617,0.46911,0.98404,0.048174,0.90366,0.45415,0.97591,M27
0.030978,0.93806,0.47,0.98451,0.048904,0.9022,0.45349,0.97555,M27
0.03162,0.93678,0.4694,0.98419,0.049886,0.90023,0.45263,0.97506,M27
0.033799,0.93243,0.46736,0.9831,0.049409,0.90118,0.45305,0.9753,M27
0.031816,0.93639,0.46922,0.98409,0.048651,0.90271,0.45372,0.97567,M27
0.032346,0.93533,0.46871,0.98383,0.049914,0.90018,0.45258,0.97504,M27
0.032263,0.93549,0.46879,0.98387,0.049353,0.9013,0.45309,0.97532,M27
0.033212,0.9336,0.4679,0.98339,0.050897,0.89821,0.45169,0.97455,M27
0.033268,0.93348,0.46785,0.98337,0.051065,0.89787,0.45154,0.97447,M27
0.032765,0.9345,0.46832,0.98362,0.049718,0.90057,0.45277,0.97514,M27
0.032402,0.93522,0.46865,0.9838,0.04882,0.90237,0.45357,0.97559,M27
0.032095,0.93583,0.46894,0.98395,0.04736,0.90528,0.45489,0.97632,M27
0.032207,0.93561,0.46884,0.9839,0.045563,0.90888,0.45652,0.97722,M27
0.03095,0.93812,0.47003,0.98453,0.045731,0.90854,0.45637,0.97713,M27
0.029441,0.94115,0.47143,0.98528,0.046882,0.90624,0.45532,0.97656,M27
0.030754,0.93852,0.4702,0.98462,0.051599,0.89681,0.45107,0.9742,M27
0.030894,0.93824,0.47007,0.98455,0.044721,0.91057,0.45728,0.97764,M27
0.030615,0.9388,0.47033,0.98469,0.047781,0.90445,0.45451,0.97611,M27
0.03095,0.93813,0.47001,0.98453,0.047612,0.90478,0.45466,0.97619,M27
0.030531,0.93896,0.47041,0.98473,0.045703,0.9086,0.45639,0.97715,M27
0.040112,0.91977,0.46153,0.97994,0.059151,0.88171,0.44439,0.97042,M28
0.043045,0.91391,0.45882,0.97848,0.066337,0.86733,0.43809,0.96683,M28
0.044888,0.91022,0.45713,0.97756,0.065299,0.86942,0.43897,0.96735,M28
0.040447,0.9191,0.46121,0.97978,0.058112,0.88379,0.4453,0.97094,M28
0.041173,0.91766,0.46052,0.97941,0.060807,0.87839,0.44289,0.9696,M28
0.04,0.92,0.4616,0.98,0.059235,0.88155,0.44428,0.97038,M28
0.039385,0.92123,0.46217,0.98031,0.057971,0.88407,0.4454,0.97101,M28
0.041425,0.91715,0.46032,0.97929,0.060666,0.87867,0.44306,0.96967,M28
0.039218,0.92157,0.46232,0.98039,0.057663,0.88469,0.44567,0.97117,M28
0.040642,0.91871,0.46105,0.97968,0.059937,0.88013,0.44372,0.97003,M28
0.039637,0.92073,0.46194,0.98018,0.057747,0.88452,0.44559,0.97113,M28
0.042235,0.91553,0.45955,0.97888,0.06134,0.87733,0.44243,0.96933,M28
0.042067,0.91587,0.45971,0.97897,0.059207,0.8816,0.44431,0.9704,M28
0.041844,0.91631,0.45993,0.97908,0.060161,0.87968,0.4435,0.96992,M28
0.042458,0.91508,0.45935,0.97877,0.061312,0.87739,0.44245,0.96934,M28
0.03986,0.92028,0.46173,0.98007,0.058645,0.88272,0.4448,0.97068,M28
0.042011,0.91598,0.45975,0.97899,0.061986,0.87604,0.44186,0.96901,M28
0.041955,0.91609,0.45982,0.97902,0.061368,0.87727,0.44243,0.96932,M28
0.040307,0.91939,0.46132,0.97985,0.060498,0.87901,0.44317,0.96975,M28
0.04243,0.91514,0.45937,0.97878,0.061059,0.87789,0.44268,0.96947,M28
0.043855,0.91229,0.45807,0.97807,0.062182,0.87566,0.44169,0.96891,M29
0.04081,0.91839,0.46086,0.97959,0.060021,0.87998,0.44359,0.96999,M29
0.040782,0.91844,0.46089,0.97961,0.058898,0.88222,0.44459,0.97055,M29
0.042179,0.91564,0.45966,0.97891,0.061424,0.87715,0.44241,0.96929,M29
0.042318,0.91537,0.45949,0.97884,0.062547,0.87492,0.44138,0.96873,M29
0.041927,0.91615,0.45983,0.97904,0.061621,0.87678,0.44218,0.96919,M29
0.043603,0.9128,0.4583,0.9782,0.062575,0.87487,0.44135,0.96871,M29
0.041704,0.9166,0.46004,0.97915,0.0612,0.87762,0.44255,0.9694,M29
0.041313,0.91738,0.46042,0.97934,0.059796,0.88042,0.44381,0.9701,M29
0.041257,0.91749,0.46047,0.97937,0.059965,0.88009,0.44366,0.97002,M29
0.039916,0.92017,0.46168,0.98004,0.057045,0.88593,0.44622,0.97148,M29
0.039749,0.92051,0.46183,0.98013,0.059908,0.8802,0.44369,0.97005,M29
0.040559,0.91888,0.46111,0.97972,0.059544,0.88093,0.44403,0.97023,M29
0.041313,0.91737,0.46046,0.97934,0.059852,0.88029,0.4438,0.97007,M29
0.041816,0.91638,0.45994,0.97909,0.060133,0.87975,0.44349,0.96993,M29
0.041676,0.91665,0.4601,0.97916,0.060554,0.8789,0.44315,0.96972,M29
0.042542,0.91492,0.45928,0.97873,0.06134,0.87733,0.44244,0.96933,M29
0.042095,0.91582,0.45968,0.97895,0.061312,0.87739,0.44245,0.96934,M29
0.041229,0.91755,0.46049,0.97939,0.059038,0.88194,0.44447,0.97048,M29
0.040363,0.91928,0.46128,0.97982,0.059066,0.88188,0.44444,0.97047,M29
0.025447,0.94912,0.47522,0.98728,0.037674,0.92465,0.46376,0.98116,M3
0.025866,0.94829,0.47481,0.98707,0.037225,0.92555,0.46416,0.98139,M3
0.025726,0.94857,0.47494,0.98714,0.038601,0.9228,0.46289,0.9807,M3
0.026899,0.94621,0.47383,0.98655,0.038853,0.92229,0.46266,0.98057,M3
0.029693,0.94062,0.47119,0.98515,0.042363,0.91528,0.45943,0.97882,M3
0.026844,0.94632,0.47388,0.98658,0.040201,0.9196,0.46142,0.9799,M3
0.028492,0.94303,0.47235,0.98575,0.042166,0.91566,0.45964,0.97892,M3
0.028883,0.94224,0.47198,0.98556,0.044215,0.91157,0.45776,0.97789,M3
0.031285,0.93744,0.4697,0.98436,0.047275,0.90545,0.45496,0.97636,M3
0.030447,0.93911,0.47049,0.98478,0.044384,0.91123,0.45759,0.97781,M3
0.031285,0.93744,0.4697,0.98436,0.046939,0.90613,0.45527,0.97653,M3
0.029302,0.94141,0.47157,0.98535,0.045198,0.9096,0.45685,0.9774,M3
0.031983,0.93604,0.46905,0.98401,0.048707,0.90259,0.45367,0.97565,M3
0.031397,0.93721,0.4696,0.9843,0.050083,0.89984,0.45243,0.97496,M3
0.031257,0.93749,0.46973,0.98437,0.046489,0.90703,0.45568,0.97676,M3
0.031983,0.93603,0.46908,0.98401,0.049634,0.90074,0.45286,0.97518,M3
0.03324,0.93352,0.46793,0.98338,0.049942,0.90011,0.45261,0.97503,M3
0.025642,0.94874,0.47503,0.98718,0.038966,0.92207,0.46256,0.98052,M3
0.02486,0.95031,0.47576,0.98757,0.036973,0.92605,0.46439,0.98151,M3
0.025028,0.94997,0.47561,0.98749,0.036046,0.92791,0.46525,0.98198,M3
0.076061,0.84733,0.43154,0.96197,0.11648,0.76627,0.39888,0.94176,M31
0.072877,0.85423,0.43249,0.96356,0.11139,0.77724,0.40108,0.9443,M31
0.069693,0.86062,0.43517,0.96515,0.10452,0.79103,0.40642,0.94774,M31
0.077346,0.84498,0.42972,0.96133,0.11934,0.76088,0.39596,0.94033,M31
0.072989,0.85402,0.43237,0.96351,0.10744,0.78517,0.40414,0.94628,M31
0.078128,0.84375,0.42798,0.96094,0.11695,0.76614,0.39674,0.94152,M31
0.07433,0.85127,0.43144,0.96284,0.11985,0.76023,0.3948,0.94008,M31
0.076034,0.84787,0.42998,0.96198,0.1174,0.76514,0.39665,0.9413,M31
0.073939,0.85203,0.43187,0.96303,0.11182,0.77625,0.40107,0.94409,M31
0.076676,0.84662,0.4293,0.96166,0.12041,0.75917,0.39422,0.9398,M31
0.077291,0.84512,0.42965,0.96135,0.11942,0.76071,0.39588,0.94029,M31
0.074525,0.85051,0.43254,0.96274,0.11541,0.76851,0.39951,0.9423,M31
0.079162,0.84137,0.42809,0.96042,0.12406,0.75144,0.39238,0.93797,M31
0.07648,0.84703,0.42943,0.96176,0.11636,0.7673,0.39726,0.94182,M31
0.072542,0.85492,0.43273,0.96373,0.11162,0.77681,0.40087,0.94419,M31
0.074609,0.85079,0.43096,0.9627,0.11476,0.77052,0.39842,0.94262,M31
0.073743,0.85251,0.43173,0.96313,0.11328,0.77349,0.3996,0.94336,M31
0.073408,0.85313,0.43219,0.9633,0.11154,0.7769,0.40111,0.94423,M31
0.076788,0.84642,0.42912,0.96161,0.11148,0.77708,0.40097,0.94426,M31
0.070726,0.85855,0.4343,0.96464,0.10979,0.78046,0.40231,0.9451,M31
0.021061,0.95787,0.47941,0.98947,0.029505,0.94098,0.47142,0.98525,M33
0.021844,0.95631,0.47868,0.98908,0.031639,0.93671,0.46943,0.98418,M33
0.021564,0.95687,0.47892,0.98922,0.031161,0.93767,0.46984,0.98442,M33
0.020531,0.95893,0.47993,0.98973,0.029028,0.94194,0.47188,0.98549,M33
0.021955,0.95609,0.47856,0.98902,0.031611,0.93677,0.46944,0.98419,M33
0.021229,0.95754,0.47923,0.98939,0.029477,0.94104,0.47141,0.98526,M33
0.02095,0.9581,0.4795,0.98953,0.028916,0.94217,0.47195,0.98554,M33
0.02095,0.9581,0.4795,0.98953,0.029365,0.94127,0.47152,0.98532,M33
0.021313,0.95737,0.47915,0.98934,0.030628,0.93874,0.47034,0.98469,M33
0.021173,0.95765,0.47928,0.98941,0.030768,0.93846,0.4702,0.98462,M33
0.020726,0.95854,0.47975,0.98964,0.029337,0.94132,0.47159,0.98533,M33
0.021313,0.95737,0.47915,0.98934,0.030656,0.93869,0.47031,0.98467,M33
0.020251,0.95949,0.48019,0.98987,0.028972,0.94205,0.47192,0.98551,M33
0.021564,0.95687,0.47892,0.98922,0.030881,0.93823,0.4701,0.98456,M33
0.02176,0.95648,0.47874,0.98912,0.031161,0.93767,0.46985,0.98442,M33
0.021397,0.95721,0.47906,0.9893,0.030768,0.93846,0.47018,0.98462,M33
0.021927,0.95614,0.4786,0.98904,0.031554,0.93688,0.46951,0.98422,M33
0.02095,0.9581,0.47951,0.98953,0.030095,0.93981,0.47085,0.98495,M33
0.020894,0.95821,0.47957,0.98955,0.030403,0.93919,0.47057,0.9848,M33
0.021704,0.95659,0.47882,0.98915,0.031218,0.93755,0.46984,0.98439,M33
0.063296,0.87341,0.44071,0.96835,0.096151,0.80773,0.41311,0.95192,M34
0.053324,0.89334,0.4496,0.97334,0.085146,0.82971,0.42221,0.95743,M34
0.05567,0.88864,0.4475,0.97216,0.087505,0.82501,0.42022,0.95625,M34
0.064777,0.87045,0.43942,0.96761,0.097106,0.80583,0.41234,0.95145,M34
0.051397,0.8972,0.45127,0.9743,0.081357,0.83731,0.42529,0.95932,M34
0.06757,0.8648,0.43723,0.96622,0.10603,0.78789,0.40543,0.94698,M34
0.068743,0.86251,0.436,0.96563,0.10446,0.7911,0.40649,0.94777,M34
0.068547,0.86289,0.43622,0.96573,0.10662,0.78676,0.40484,0.94669,M34
0.069022,0.86192,0.43588,0.96549,0.10654,0.78691,0.40493,0.94673,M34
0.072458,0.85509,0.43279,0.96377,0.11182,0.7764,0.4007,0.94409,M34
0.074888,0.85022,0.43072,0.96256,0.11622,0.76758,0.39729,0.94189,M34
0.072123,0.85571,0.43322,0.96394,0.11336,0.77326,0.39962,0.94332,M34
0.067263,0.86547,0.43727,0.96637,0.1073,0.78543,0.40422,0.94635,M34
0.071313,0.85736,0.43383,0.96434,0.10679,0.78642,0.40469,0.9466,M34
0.066173,0.86765,0.43821,0.96691,0.10432,0.7914,0.40657,0.94784,M34
0.067933,0.86407,0.43693,0.96603,0.10331,0.79331,0.40764,0.94835,M34
0.068073,0.86381,0.43673,0.96596,0.10575,0.78847,0.40558,0.94712,M34
0.057374,0.88524,0.44599,0.97131,0.084276,0.83146,0.42291,0.95786,M34
0.061145,0.87769,0.44267,0.96943,0.093344,0.81332,0.41545,0.95333,M34
0.063156,0.87369,0.44084,0.96842,0.095702,0.80863,0.41347,0.95215,M34
0.039246,0.9215,0.46239,0.98038,0.065832,0.86832,0.43861,0.96708,M35
0.038966,0.92207,0.4626,0.98052,0.063333,0.87332,0.44073,0.96833,M35
0.040754,0.9185,0.46092,0.97962,0.063418,0.87317,0.44061,0.96829,M35
0.039274,0.92146,0.46227,0.98036,0.064344,0.87132,0.4398,0.96783,M35
0.039022,0.92197,0.4625,0.98049,0.062014,0.87598,0.44183,0.96899,M35
0.04,0.92001,0.4616,0.98,0.063895,0.87222,0.44019,0.96805,M35
0.036592,0.92682,0.46476,0.9817,0.065046,0.86991,0.43921,0.96748,M35
0.036872,0.92626,0.46451,0.98156,0.059796,0.88041,0.4438,0.9701,M35
0.037989,0.92403,0.46347,0.98101,0.059993,0.88002,0.44362,0.97,M35
0.038855,0.9223,0.46267,0.98057,0.06207,0.87586,0.4418,0.96896,M35
0.03852,0.92296,0.46302,0.98074,0.06193,0.87613,0.44196,0.96904,M35
0.039441,0.92112,0.46217,0.98028,0.061088,0.87782,0.44271,0.96946,M35
0.039274,0.92145,0.46236,0.98036,0.062379,0.87522,0.44161,0.96881,M35
0.03824,0.92353,0.46323,0.98088,0.062997,0.87401,0.44098,0.9685,M35
0.039218,0.92157,0.46235,0.98039,0.061172,0.87765,0.44261,0.96941,M35
0.041648,0.91671,0.4601,0.97918,0.06047,0.87906,0.4432,0.96977,M35
0.038017,0.92398,0.46343,0.98099,0.060161,0.87969,0.44346,0.96992,M35
0.040559,0.91889,0.4611,0.97972,0.062379,0.87525,0.44152,0.96881,M35
0.039804,0.9204,0.46179,0.9801,0.060189,0.87963,0.44344,0.96991,M35
0.041955,0.9161,0.45982,0.97902,0.064681,0.87064,0.43952,0.96766,M35
0.026955,0.94609,0.47379,0.98652,0.03978,0.92048,0.46184,0.98011,M36
0.027179,0.94564,0.47357,0.98641,0.039275,0.92147,0.46228,0.98036,M36
0.02743,0.94514,0.47333,0.98628,0.039303,0.92141,0.46226,0.98035,M36
0.027486,0.94503,0.47329,0.98626,0.040061,0.91991,0.46159,0.97997,M36
0.026927,0.94614,0.4738,0.98654,0.039303,0.92142,0.46225,0.98035,M36
0.027263,0.94547,0.47349,0.98637,0.040089,0.91986,0.46154,0.97996,M36
0.027654,0.94469,0.47312,0.98617,0.039864,0.92031,0.46175,0.98007,M36
0.026788,0.94642,0.47394,0.98661,0.039303,0.92143,0.46227,0.98035,M36
0.026704,0.94659,0.47401,0.98665,0.038825,0.92239,0.4627,0.98059,M36
0.027291,0.94542,0.47346,0.98635,0.03964,0.92075,0.46195,0.98018,M36
0.027123,0.94575,0.47363,0.98644,0.038994,0.92204,0.46256,0.9805,M36
0.026983,0.94603,0.47375,0.98651,0.038545,0.92293,0.46296,0.98073,M36
0.027737,0.94452,0.47304,0.98613,0.039836,0.92035,0.46177,0.98008,M36
0.027682,0.94464,0.4731,0.98616,0.03964,0.92074,0.46195,0.98018,M36
